date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
2004-05-01,COL,COP,Colombia,6500,2769.83,2.34671441929649,-0.04991,-0.28628,-0.30265,0.01213,0.86835,2529.7732324,2.02847633802452,0.34013,-0.12696,-0.10707,0.41973,0.86891
2004-05-01,CRI,CRC,Costa Rica,1130,433.55,2.60638911313574,0.05522,-0.2073,-0.22549,0.12413,1.07509,,,,,,,
2004-05-01,CZE,CZK,Czech Republic,56.42,26.5,2.12905660377359,-0.13803,-0.35248,-0.36733,-0.08174,0.69506,12168.9632718894,2.24615948145383,0.09801,-0.2847,-0.2684,0.16322,0.53125
2004-05-01,DNK,DKK,Denmark,27.75,6.22,4.46141479099679,0.80624,0.35688,0.32575,0.9242,2.55197,23790.1499099099,2.50860232440841,1.06015,0.3421,0.37267,1.1825,1.87303
2004-05-01,EGY,EGP,Egypt,10,6.19,1.61550888529887,-0.34595,-0.50867,-0.51994,-0.30323,0.28619,1594.57025,2.00735652151304,-0.06773,-0.39267,-0.37883,-0.01236,0.30012
2004-05-01,EUZ,EUR,Euro area,2.74,0.833333333,3.2880000013152,0.33117,0,-0.02294,0.41811,1.61775,22580.1181533343,2.48127601220359,0.53502,0,0.02278,0.62619,1.1407
2004-05-01,GBR,GBP,Britain,1.88,0.558659218,3.36519999925966,0.36243,0.02348,0,0.4514,1.67922,27721.6639893617,2.59738824311584,0.50083,-0.02227,0,0.58997,1.09302
2004-05-01,HKG,HKD,Hong Kong,12,7.79,1.54043645699615,-0.37634,-0.5315,-0.54225,-0.33561,0.22642,38240.200375,2.83492978502143,-0.37055,-0.58994,-0.5806,-0.33317,-0.12219
2004-05-01,HUN,HUF,Hungary,530,211,2.51184834123223,0.01694,-0.23606,-0.25358,0.08335,0.99982,8780.73223226415,2.16964259773759,0.34111,-0.12633,-0.10642,0.42076,0.87027
2004-05-01,IDN,IDR,Indonesia,16100,9120,1.76535087719298,-0.28528,-0.46309,-0.47541,-0.23861,0.40549,1561.23411131677,2.00660368694617,0.01912,-0.33608,-0.32096,0.07965,0.42124
2004-05-01,JPN,JPY,Japan,262,113,2.31858407079646,-0.0613,-0.29483,-0.31101,0,0.84595,38701.9821946565,2.84535826684091,-0.05606,-0.38507,-0.37106,0,0.31639
2004-05-01,KOR,KRW,South Korea,3200,1177,2.71877655055225,0.10072,-0.17312,-0.19209,0.1726,1.16456,13991.2355354688,2.28731210453678,0.37691,-0.103,-0.08257,0.45869,0.9202
2004-05-01,LKA,LKR,Sri Lanka,140,99,1.41414141414141,-0.42747,-0.56991,-0.57977,-0.39008,0.12587,,,,,,,
2004-05-01,MEX,MXN,Mexico,24,11.6,2.06896551724138,-0.16236,-0.37075,-0.38519,-0.10766,0.64721,8206.013075,2.15666363661847,0.11129,-0.27604,-0.25955,0.17729,0.54978
2004-05-01,MYS,MYR,Malaysia,5.04,3.8,1.32631578947368,-0.46303,-0.59662,-0.60587,-0.42796,0.05595,8827.91232142857,2.17070807212646,-0.29221,-0.53891,-0.5284,-0.25018,-0.01294
2004-05-01,NOR,NOK,Norway,35.5,6.8491,5.18316275131039,1.09845,0.57639,0.54022,1.23549,3.12659,24710.7413690141,2.52939216689631,1.37376,0.5464,0.58163,1.51474,2.31038
2004-05-01,NZL,NZD,New Zealand,4.35,1.64,2.65243902439024,0.07386,-0.1933,-0.2118,0.14399,1.11175,19952.5805057471,2.4219379711169,0.26864,-0.17353,-0.1547,0.34399,0.76922
2004-05-01,PAK,PKR,Pakistan,110,57.76,1.90443213296399,-0.22897,-0.42079,-0.43408,-0.17862,0.51622,1013.76973454545,1.99424022425243,0.10623,-0.27934,-0.26292,0.17193,0.54272
2004-05-01,PER,PEN,Peru,8.99,3.49,2.57593123209169,0.04289,-0.21657,-0.23454,0.11099,1.05084,2052.55351501669,2.01769922005498,0.47889,-0.03657,-0.01462,0.56672,1.06242
2004-05-01,PHL,PHP,Philippines,69,55.9,1.23434704830054,-0.50026,-0.62459,-0.6332,-0.46763,-0.01727,2061.82355072464,2.01790856653578,-0.29141,-0.53839,-0.52787,-0.24933,-0.01182
2004-05-01,POL,PLN,Poland,6.3,3.87,1.62790697674419,-0.34093,-0.50489,-0.51625,-0.29789,0.29606,8719.71161904762,2.16826456090622,-0.13029,-0.43342,-0.42051,-0.07864,0.21287
2004-05-01,RUS,RUB,Russia,42,29,1.44827586206897,-0.41365,-0.55953,-0.56963,-0.37536,0.15305,5753.80560238095,2.1012851007878,-0.20159,-0.47987,-0.46802,-0.15418,0.11344
2004-05-01,SAU,SAR,Saudi Arabia,2.4,3.7502,0.639965868487014,-0.7409,-0.80536,-0.80983,-0.72398,-0.49049,42560.909625,2.93250495135086,-0.7472,-0.83531,-0.83156,-0.73219,-0.64745
2004-05-01,SGP,SGD,Singapore,3.3,1.71,1.92982456140351,-0.21869,-0.41307,-0.42653,-0.16767,0.53644,30944.3620909091,2.67016687391309,-0.16278,-0.45459,-0.44217,-0.11306,0.16756
2004-05-01,SWE,SEK,Sweden,30,7.61,3.94218134034166,0.59602,0.19896,0.17146,0.70025,2.13858,24780.0065933333,2.53095639290476,0.8043,0.17543,0.2022,0.91146,1.51623
2004-05-01,THA,THB,Thailand,59,40.8,1.44607843137255,-0.41454,-0.5602,-0.57028,-0.37631,0.1513,4097.14473559322,2.06387250246768,-0.18835,-0.47125,-0.4592,-0.14015,0.1319
2004-05-01,TUR,TRY,Turkey,3950000,1531000,2.58001306335728,0.04454,-0.21532,-0.23333,0.11275,1.05409,0.00442034326582279,1.9713462238861,0.51606,-0.01235,0.01015,0.6061,1.11426
2004-05-01,TWN,TWD,Taiwan,75,33.4,2.24550898203593,-0.09089,-0.31706,-0.33273,-0.03152,0.78777,15915.587272,2.33077000228085,0.11602,-0.27296,-0.2564,0.1823,0.55637
2004-05-01,UKR,UAH,Ukraine,7.25,5.3315,1.35984244584076,-0.44946,-0.58642,-0.59591,-0.4135,0.08264,,,,,,,
2004-05-01,URY,UYU,Uruguay,29.8,29.735,1.00218597612241,-0.59426,-0.6952,-0.70219,-0.56776,-0.20211,,,,,,,
2004-05-01,USA,USD,United States,2.47,1,2.47,0,-0.24878,-0.26602,0.06531,0.9665,39405.35,2.86124251792704,0,-0.34854,-0.3337,0.05939,0.39457
2004-05-01,VEN,VEF,Venezuela,4400,2977,1.4779979845482,-0.40162,-0.55049,-0.5608,-0.36254,0.17671,,,,,,,
2004-05-01,ZAF,ZAR,South Africa,12.4,6.66,1.86186186186186,-0.24621,-0.43374,-0.44673,-0.19698,0.48233,6315.87764516129,2.11397845039548,0.02025,-0.33535,-0.32021,0.08084,0.42281
2005-06-01,ARE,AED,UAE,9,3.6725,2.45064669843431,-0.05014,-0.31606,-0.28769,0.04608,0.93167,,,,,,,
2005-06-01,ARG,ARS,Argentina,4.75,2.897,1.6396272005523,-0.36449,-0.5424,-0.52342,-0.30011,0.2924,6893.05389473684,2.27503302070753,-0.05746,-0.44041,-0.36848,0.04901,0.22418
2005-06-01,AUS,AUD,Australia,3.25,1.3015,2.49711870918171,-0.03212,-0.30309,-0.27418,0.06592,0.9683,35416.3982769231,3.17722387673155,0.02786,-0.38975,-0.31131,0.14397,0.33499
2005-06-01,BRA,BRL,Brazil,5.9,2.4648,2.39370334307043,-0.07221,-0.33195,-0.30424,0.02178,0.88679,4666.17488135593,2.20459703478581,0.41998,-0.15695,-0.04858,0.58039,0.84429
2005-06-01,CAN,CAD,Canada,3.28,1.2494,2.62526012485993,0.01754,-0.26733,-0.23693,0.12062,1.06931,32936.9171341463,3.09879810783419,0.10795,-0.3422,-0.25765,0.23311,0.43902
2005-06-01,CHE,CHF,Switzerland,6.3,1.2475,5.0501002004008,0.9574,0.40941,0.46788,1.15569,2.98063,27900.4558095238,2.93949528229909,1.24682,0.33395,0.50542,1.50064,1.9182
2005-06-01,CHL,CLP,Chile,1500,592.45,2.53185922862689,-0.01866,-0.29339,-0.26408,0.08075,0.99568,6483.1463092,2.2620676800893,0.46378,-0.13095,-0.01924,0.62914,0.90117
2005-06-01,CHN,CNY,China,10.5,8.2764,1.26866753661012,-0.50827,-0.64593,-0.63124,-0.45846,0,3096.22114285714,2.15493953711387,-0.23006,-0.54288,-0.48413,-0.14309,0
2005-06-01,COL,COP,Colombia,6500,2327.7,2.79245607251794,0.08235,-0.22067,-0.18833,0.19199,1.20109,2949.47712027692,2.1502980366792,0.69836,0.00833,0.13794,0.89021,1.20584
2005-06-01,CRI,CRC,Costa Rica,1130,475.3,2.3774458236903,-0.07851,-0.33649,-0.30896,0.01484,0.87397,,,,,,,
2005-06-01,CZE,CZK,Czech Republic,56.42,24.5409,2.29901918837532,-0.10891,-0.35838,-0.33176,-0.01864,0.81215,13849.3864976959,2.49506120470165,0.20504,-0.28456,-0.19259,0.34117,0.56512
2005-06-01,DNK,DKK,Denmark,27.75,6.0647,4.57565914224941,0.77351,0.277,0.32998,0.95317,2.60667,26003.7502702703,2.87950265411509,1.07815,0.23381,0.39241,1.31291,1.69913
2005-06-01,EGY,EGP,Egypt,9,5.8,1.55172413793103,-0.39856,-0.56694,-0.54897,-0.33763,0.22311,2110.83273333333,2.12377178901279,-0.04446,-0.43269,-0.35977,0.06348,0.24106
2005-06-01,EUZ,EUR,Euro area,2.92,0.814929509,3.58313199823029,0.38881,0,0.04149,0.5295,1.82433,22924.982715643,2.78212150909961,0.68433,0,0.12854,0.87461,1.18763
2005-06-01,GBR,GBP,Britain,1.88,0.546448087,3.44040000271792,0.33349,-0.03983,0,0.46857,1.71182,30277.0410638298,3.01466646335931,0.49249,-0.1139,0,0.66109,0.93846
2005-06-01,HKG,HKD,Hong Kong,12,7.7807,1.54227768709756,-0.40222,-0.56957,-0.55172,-0.34166,0.21567,41652.9175,3.37448442728578,-0.40228,-0.64513,-0.59952,-0.33476,-0.22368
2005-06-01,HUN,HUF,Hungary,530,203.643,2.6025937547571,0.00876,-0.27365,-0.24352,0.11094,1.05144,10147.0883513208,2.37795784230561,0.43134,-0.1502,-0.04097,0.59304,0.85904
2005-06-01,IDN,IDR,Indonesia,14600,9545,1.5295966474594,-0.40713,-0.57311,-0.5554,-0.34708,0.20567,2021.45367415068,2.12094473728862,-0.05683,-0.44004,-0.36806,0.04971,0.225
2005-06-01,JPN,JPY,Japan,250,106.715,2.34268846928735,-0.09198,-0.34619,-0.31907,0,0.84657,42771.6932544,3.40987120528897,-0.1015,-0.46655,-0.39799,0,0.16698
2005-06-01,KOR,KRW,South Korea,2500,1005.5,2.48632521133764,-0.03631,-0.3061,-0.27732,0.06131,0.95979,20237.24317632,2.69710854556838,0.20559,-0.28423,-0.19223,0.34179,0.56584
2005-06-01,LKA,LKR,Sri Lanka,175,99.945,1.75096302966632,-0.32133,-0.51133,-0.49106,-0.25258,0.38016,,,,,,,
2005-06-01,MEX,MXN,Mexico,28,10.8675,2.57648953301127,-0.00136,-0.28094,-0.25111,0.0998,1.03086,8118.20865,2.31378455708428,0.45629,-0.13539,-0.02426,0.6208,0.89144
2005-06-01,MYS,MYR,Malaysia,5.25,3.8,1.38157894736842,-0.4645,-0.61442,-0.59842,-0.41026,0.089,9794.42697142857,2.36680319410067,-0.23659,-0.54676,-0.4885,-0.15036,-0.00848
2005-06-01,NOR,NOK,Norway,39,6.4326,6.06286726984423,1.34995,0.69206,0.76226,1.588,3.77893,25719.9432615385,2.87052586357038,1.76222,0.63995,0.85075,2.07426,2.5876
2005-06-01,NZL,NZD,New Zealand,4.45,1.4023,3.17335805462455,0.22998,-0.11436,-0.07762,0.35458,1.50133,21696.8723595506,2.74327648733046,0.51283,-0.10182,0.01363,0.68373,0.96488
2005-06-01,PAK,PKR,Pakistan,130,59.62,2.18047635021805,-0.15485,-0.39146,-0.36621,-0.06924,0.71871,1011.39889846154,2.08899679421084,0.36507,-0.18955,-0.08537,0.51928,0.77297
2005-06-01,PER,PEN,Peru,8.99,3.2546,2.76224420819763,0.07064,-0.2291,-0.19712,0.17909,1.17728,2355.97047830923,2.13152547417047,0.69478,0.0062,0.13554,0.88623,1.2012
2005-06-01,PHL,PHP,Philippines,80,54.55,1.46654445462878,-0.43157,-0.59071,-0.57373,-0.37399,0.15597,2055.0077325,2.12200604918177,-0.09616,-0.46339,-0.39441,0.00594,0.17391
2005-06-01,POL,PLN,Poland,6.5,3.3096,1.96398356296833,-0.23877,-0.45188,-0.42914,-0.16165,0.54807,9741.96489230769,2.36514382318551,0.08598,-0.35525,-0.27237,0.20866,0.41048
2005-06-01,RUS,RUB,Russia,42,28.4055,1.47858689338332,-0.4269,-0.58735,-0.57023,-0.36885,0.16546,7779.0053,2.30305558517263,-0.16038,-0.50151,-0.43743,-0.06553,0.09051
2005-06-01,SAU,SAR,Saudi Arabia,9,3.7501,2.39993600170662,-0.06979,-0.33021,-0.30243,0.02444,0.8917,13858.1976666667,2.49533990119565,0.2578,-0.25324,-0.15725,0.39989,0.63364
2005-06-01,SGP,SGD,Singapore,3.6,1.6607,2.16776058288673,-0.15978,-0.39501,-0.36991,-0.07467,0.70869,33442.4975,3.11478957001852,-0.08983,-0.45962,-0.39016,0.01299,0.18214
2005-06-01,SWE,SEK,Sweden,31,7.4402,4.16655466250907,0.61494,0.16282,0.21107,0.77854,2.2842,26099.8575870968,2.88254252003249,0.89035,0.12231,0.26658,1.1039,1.45521
2005-06-01,THA,THB,Thailand,60,40.53,1.48038490007402,-0.42621,-0.58685,-0.56971,-0.36808,0.16688,4600.85767,2.20253105717685,-0.12099,-0.47813,-0.41104,-0.02169,0.14167
2005-06-01,TUR,TRY,Turkey,4,1.369,2.9218407596786,0.1325,-0.18456,-0.15073,0.24722,1.30308,5561.32545,2.23291056797372,0.7113,0.01601,0.14661,0.90462,1.22266
2005-06-01,TWN,TWD,Taiwan,75,31.175,2.40577385725742,-0.06753,-0.32858,-0.30073,0.02693,0.8963,17581.583376,2.61311026133998,0.20403,-0.28516,-0.19327,0.34005,0.56381
2005-06-01,UKR,UAH,Ukraine,7.25,5.06,1.43280632411067,-0.44465,-0.60012,-0.58353,-0.38839,0.12938,,,,,,,
2005-06-01,URY,UYU,Uruguay,44,24.125,1.82383419689119,-0.29309,-0.49099,-0.46988,-0.22148,0.4376,,,,,,,
2005-06-01,USA,USD,United States,2.58,1,2.58,0,-0.27996,-0.25009,0.1013,1.03363,41641.62,3.37412708836159,0,-0.40629,-0.32998,0.11297,0.29881
2005-06-01,VEN,VEF,Venezuela,5600,2629.62,2.12958526326998,-0.17458,-0.40566,-0.38101,-0.09097,0.6786,,,,,,,
2005-06-01,ZAF,ZAR,South Africa,13.95,6.6482,2.09831232514064,-0.1867,-0.41439,-0.3901,-0.10431,0.65395,6433.24387096774,2.26048927038869,0.21397,-0.27926,-0.18661,0.35111,0.57672
2006-01-01,ARG,ARS,Argentina,4.75,3.0638,1.55036229518898,-0.41934,-0.55878,-0.53248,-0.29114,0.19069,8484.82717894737,2.31709973329603,-0.22044,-0.49063,-0.42257,-0.04502,0.13586
2006-01-01,AUS,AUD,Australia,3.25,1.3308,2.44214006612564,-0.08534,-0.30499,-0.26356,0.1166,0.87559,38999.2851692308,2.99839357583148,-0.05105,-0.37995,-0.2971,0.16248,0.38267
2006-01-01,BRA,BRL,Brazil,6.2,2.2615,2.74154322352421,0.0268,-0.21978,-0.17327,0.25349,1.10553,5038.5914516129,2.24015590615329,0.42587,-0.06833,0.05615,0.74671,1.07757
2006-01-01,CAN,CAD,Canada,3.52,1.1704,3.00751879699248,0.12641,-0.14409,-0.09306,0.3751,1.3098,33484.8113352273,2.87527236328608,0.21868,-0.2037,-0.09731,0.49291,0.77569
2006-01-01,CHE,CHF,Switzerland,6.3,1.2776,4.93112085159674,0.84686,0.40335,0.48701,1.25461,2.78715,29767.5121428571,2.79227652402096,1.05754,0.34442,0.52405,1.52053,1.99796
2006-01-01,CHL,CLP,Chile,1560,522.75,2.98421807747489,0.11768,-0.15072,-0.10009,0.36444,1.29191,7241.05369230769,2.28933010297108,0.51874,-0.00764,0.12495,0.86048,1.21289
2006-01-01,CHN,CNY,China,10.5,8.0641,1.30206718666683,-0.51233,-0.62944,-0.60735,-0.40467,0,3706.00831428571,2.21040342992001,-0.31368,-0.55155,-0.49164,-0.15925,0
2006-01-01,CZE,CZK,Czech Republic,62,23.8375,2.60094389092816,-0.02586,-0.2598,-0.21567,0.1892,0.99755,13885.6136274194,2.43768265675364,0.24313,-0.18773,-0.0792,0.52285,0.81131
2006-01-01,DNK,DKK,Denmark,27.75,6.1769,4.49254480402791,0.6826,0.27853,0.35475,1.05408,2.45032,28272.0267243243,2.75888694169338,0.89723,0.23967,0.4053,1.32414,1.76437
2006-01-01,EGY,EGP,Egypt,9.25,5.74,1.61149825783972,-0.39644,-0.54138,-0.51404,-0.26319,0.23765,2311.72063783784,2.17927328141829,-0.13845,-0.43706,-0.36184,0.05541,0.25533
2006-01-01,EUZ,EUR,Euro area,2.91,0.82815735,3.51382499956077,0.31604,0,0.05962,0.60659,1.69865,24515.8382215002,2.67502282393021,0.53043,0,0.13361,0.87481,1.22993
2006-01-01,GBR,GBP,Britain,1.88,0.566925563,3.3161319980909,0.242,-0.05626,0,0.5162,1.54682,32882.342393617,2.86182108781631,0.35005,-0.11786,0,0.65384,0.9671
2006-01-01,HKG,HKD,Hong Kong,12,7.7512,1.54814738363092,-0.42017,-0.55941,-0.53315,-0.29216,0.18899,45950.132625,3.15358458638545,-0.42803,-0.62627,-0.57634,-0.29933,-0.16661
2006-01-01,HUN,HUF,Hungary,560,206.956,2.70588917451052,0.01344,-0.22993,-0.18402,0.23719,1.07815,10657.765575,2.36561475361561,0.33269,-0.12921,-0.01286,0.63256,0.9418
2006-01-01,IDN,IDR,Indonesia,14600,9460,1.54334038054968,-0.42197,-0.56078,-0.5346,-0.29435,0.1853,2492.39614814384,2.18330720896527,-0.17641,-0.46186,-0.38996,0.00891,0.20001
2006-01-01,JPN,JPY,Japan,250,114.305,2.18713092165697,-0.18085,-0.37756,-0.34046,0,0.67974,44518.0240308,3.12161001330337,-0.18368,-0.46661,-0.39535,0,0.18942
2006-01-01,KOR,KRW,South Korea,2500,977.45,2.55767558442887,-0.04207,-0.27211,-0.22872,0.16942,0.96432,22057.84200816,2.62014334071418,0.13732,-0.25686,-0.15758,0.39323,0.65714
2006-01-01,MEX,MXN,Mexico,28,10.5425,2.65591652833768,-0.00527,-0.24415,-0.19909,0.21434,1.03977,8964.22557857143,2.3278032227006,0.32932,-0.13141,-0.01536,0.62844,0.9369
2006-01-01,MYS,MYR,Malaysia,5.5,3.7488,1.46713615023474,-0.45051,-0.58247,-0.55758,-0.3292,0.12677,10439.4281454545,2.36073995143522,-0.27592,-0.52688,-0.46367,-0.11299,0.05502
2006-01-01,NZL,NZD,New Zealand,4.45,1.4467,3.07596599156701,0.15205,-0.12461,-0.07242,0.40639,1.36237,23327.466,2.64849013318387,0.35315,-0.11584,0.00229,0.65763,0.97161
2006-01-01,PER,PEN,Peru,9.5,3.446,2.75681950087057,0.03252,-0.21544,-0.16866,0.26047,1.11726,2480.33444210526,2.18303790822734,0.47133,-0.03862,0.08983,0.8024,1.1438
2006-01-01,PHL,PHP,Philippines,82,52.58,1.55952833777102,-0.41591,-0.55617,-0.52971,-0.28695,0.19773,2262.20992317073,2.17816785968499,-0.16581,-0.45493,-0.38211,0.02189,0.21546
2006-01-01,POL,PLN,Poland,6.5,3.1151,2.08661038168919,-0.2185,-0.40617,-0.37077,-0.04596,0.60254,10688.3221846154,2.36629698857408,0.02739,-0.3287,-0.239,0.25857,0.49696
2006-01-01,RUS,RUB,Russia,46,28.67,1.60446459713987,-0.39908,-0.54339,-0.51616,-0.26641,0.23224,9364.15841086956,2.33673249079244,-0.20001,-0.47728,-0.40744,-0.02,0.16563
2006-01-01,SGP,SGD,Singapore,3.6,1.6353,2.20143093010457,-0.17549,-0.37349,-0.33614,0.00654,0.69072,36985.08475,2.95342268551807,-0.13156,-0.43255,-0.35673,0.06386,0.26537
2006-01-01,SWE,SEK,Sweden,33,7.7119,4.27910112942336,0.60266,0.21779,0.29039,0.95649,2.28639,26175.8191272727,2.71208508373471,0.83828,0.20115,0.36163,1.25192,1.67847
2006-01-01,THA,THB,Thailand,60,39.755,1.50924412023645,-0.43474,-0.57048,-0.54488,-0.30994,0.15911,5179.777305,2.24330815131512,-0.21615,-0.48783,-0.41939,-0.03977,0.14211
2006-01-01,TUR,TRY,Turkey,4.1,1.3365,3.06771417882529,0.14896,-0.12696,-0.07491,0.40262,1.35603,6473.42802439024,2.27219138659306,0.57301,0.02782,0.16515,0.92697,1.29197
2006-01-01,TWN,TWD,Taiwan,75,31.9495,2.34745457675394,-0.1208,-0.33194,-0.29211,0.0733,0.80287,18818.5516,2.54781996502236,0.07347,-0.29858,-0.20487,0.31502,0.56411
2006-01-01,USA,USD,United States,2.67,1,2.67,0,-0.24014,-0.19485,0.22078,1.05059,44034.26,3.11080905280362,0,-0.34659,-0.25929,0.22502,0.45706
2006-01-01,VEN,VEF,Venezuela,5900,2615.92,2.2554206550659,-0.15527,-0.35813,-0.31986,0.03122,0.73218,,,,,,,
2006-01-01,ZAF,ZAR,South Africa,13.95,6.0803,2.29429468940677,-0.14071,-0.34707,-0.30814,0.049,0.76204,7315.6583655914,2.29099579549456,0.16677,-0.23762,-0.13576,0.42932,0.70006
2006-05-01,ARE,AED,UAE,9,3.6726,2.45057997059304,-0.1185,-0.34945,-0.32824,0.09889,0.87318,,,,,,,
2006-05-01,ARG,ARS,Argentina,7,3.0565,2.29020121053493,-0.17619,-0.39202,-0.3722,0.02697,0.75059,5994.7642,2.36896586454694,0.20137,-0.25084,-0.16659,0.52632,0.70553
2006-05-01,AUS,AUD,Australia,3.25,1.33253,2.43896947911116,-0.12267,-0.35253,-0.33142,0.09368,0.8643,40605.9972923077,3.35683013109624,-0.0971,-0.43696,-0.37364,0.14712,0.28181
2006-05-01,BRA,BRL,Brazil,6.4,2.3045,2.77717509221089,-0.00102,-0.26275,-0.23871,0.24534,1.12282,5082.2309375,2.34292059191371,0.47302,-0.08144,0.02186,0.87144,1.09118
2006-05-01,CAN,CAD,Canada,3.52,1.12045,3.1415948949083,0.13007,-0.166,-0.13881,0.40875,1.40138,34864.3353977273,3.19295320128167,0.2227,-0.23754,-0.15179,0.55342,0.73581
2006-05-01,CHE,CHF,Switzerland,6.3,1.20885,5.21156471026182,0.87466,0.38351,0.42862,1.33697,2.98362,30993.8890476191,3.08248398931598,1.10102,0.31017,0.45751,1.6693,1.98272
2006-05-01,CHL,CLP,Chile,1560,529.95,2.94367393150297,0.05888,-0.21855,-0.19307,0.32,1.25009,7539.37425641026,2.41305169865782,0.51595,-0.05467,0.05164,0.92599,1.15213
2006-05-01,CHN,CNY,China,10.5,8.026,1.30824819337154,-0.52941,-0.6527,-0.64138,-0.41336,0,3858.69030476191,2.30799863271828,-0.2956,-0.56075,-0.51135,-0.10508,0
2006-05-01,COL,COP,Colombia,6500,2503.6,2.59626138360761,-0.06609,-0.31077,-0.2883,0.16422,0.98453,3468.5648004,2.29686377819863,0.40468,-0.12406,-0.02555,0.78461,0.99415
2006-05-01,CRI,CRC,Costa Rica,1130,509.535,2.21770830266812,-0.20226,-0.41127,-0.39207,-0.00554,0.69517,,,,,,,
2006-05-01,CZE,CZK,Czech Republic,59.05,22.1078,2.67100299441826,-0.03921,-0.29093,-0.26781,0.19773,1.04166,15179.9520169348,2.63112696125489,0.26152,-0.21333,-0.12486,0.60274,0.79093
2006-05-01,DNK,DKK,Denmark,27.75,5.81825,4.76947535771065,0.71564,0.26615,0.30743,1.13873,2.6457,29436.7918702703,3.03804175124416,0.95092,0.21657,0.35339,1.47861,1.76963
2006-05-01,EGY,EGP,Egypt,9.5,5.77075,1.64623315860157,-0.40783,-0.56298,-0.54873,-0.2618,0.25835,2343.61901052632,2.26475588580839,-0.0967,-0.43671,-0.37336,0.14763,0.28238
2006-05-01,EUZ,EUR,Euro area,2.939573529,0.780365992,3.76691649704796,0.35501,0,0.0326,0.68916,1.87936,25269.0516123441,2.91908725857746,0.60362,0,0.11246,1.03737,1.27659
2006-05-01,GBR,GBP,Britain,1.94,0.531801744,3.64797600212458,0.31222,-0.03158,0,0.63583,1.78844,33178.1679381443,3.14482707482158,0.44151,-0.10109,0,0.83141,1.04645
2006-05-01,HKG,HKD,Hong Kong,12,7.7533,1.54772806417912,-0.44326,-0.58913,-0.57573,-0.30597,0.18305,47843.20925,3.56339263822739,-0.46025,-0.66342,-0.62557,-0.31426,-0.23374
2006-05-01,HUN,HUF,Hungary,560,206.3444,2.71390936705818,-0.02377,-0.27954,-0.25605,0.21697,1.07446,11096.84955,2.51458817706923,0.34119,-0.16365,-0.06959,0.70396,0.90403
2006-05-01,IDN,IDR,Indonesia,14600,9325,1.5656836461126,-0.4368,-0.58436,-0.57081,-0.29792,0.19678,2595.07913552055,2.27193299132443,-0.14361,-0.46597,-0.40591,0.08803,0.21578
2006-05-01,JPN,JPY,Japan,250,112.105,2.23005218322109,-0.19782,-0.40799,-0.38869,0,0.70461,46352.0999272,3.5208338072957,-0.2129,-0.50917,-0.45397,0,0.11742
2006-05-01,KOR,KRW,South Korea,2500,952.4,2.62494750104998,-0.05577,-0.30316,-0.28044,0.17708,1.00646,22966.59205344,2.85337109303808,0.14321,-0.28711,-0.20694,0.45242,0.62296
2006-05-01,LKA,LKR,Sri Lanka,190,102.955,1.84546646593172,-0.33616,-0.51009,-0.49411,-0.17246,0.41064,,,,,,,
2006-05-01,MEX,MXN,Mexico,29,11.3031,2.56566782564075,-0.0771,-0.31889,-0.29669,0.1505,0.96115,9011.69209655172,2.45507418827556,0.29867,-0.19016,-0.09909,0.64993,0.84366
2006-05-01,MYS,MYR,Malaysia,5.5,3.6295,1.51536024245764,-0.45491,-0.59772,-0.5846,-0.32048,0.15831,10869.5169454545,2.50809971258565,-0.24918,-0.5318,-0.47915,-0.0461,0.0659
2006-05-01,NOR,NOK,Norway,43,6.1023,7.04652344198089,1.53472,0.87063,0.93163,2.1598,4.38623,27874.8770372093,2.99346200897207,1.92526,0.82416,1.0293,2.71648,3.15285
2006-05-01,NZL,NZD,New Zealand,4.45,1.62101,2.74520206537899,-0.01252,-0.27123,-0.24747,0.231,1.09838,24288.5226516854,2.8911012714857,0.17998,-0.26418,-0.18143,0.49914,0.67516
2006-05-01,PAK,PKR,Pakistan,130,60.055,2.16468237449005,-0.22134,-0.42534,-0.40661,-0.02931,0.65464,1204.38431846154,2.23224016351376,0.20508,-0.24853,-0.16402,0.53103,0.7108
2006-05-01,PER,PEN,Peru,9.5,3.261,2.91321680466115,0.04792,-0.22663,-0.20142,0.30634,1.22681,2582.52050526316,2.27157454636424,0.59371,-0.00618,0.10558,1.02477,1.26251
2006-05-01,PHL,PHP,Philippines,85,52.625,1.61520190023753,-0.41899,-0.57121,-0.55723,-0.27571,0.23463,2272.27748,2.26271967552545,-0.11293,-0.44683,-0.38462,0.12701,0.25934
2006-05-01,POL,PLN,Poland,6.5,3.09915,2.09734927318781,-0.24556,-0.44322,-0.42506,-0.05951,0.60317,11128.6650461538,2.51549624618335,0.03612,-0.35389,-0.28123,0.31637,0.47093
2006-05-01,RUS,RUB,Russia,48,27.06375,1.77359013440488,-0.36202,-0.52917,-0.51382,-0.20469,0.3557,9343.6998875,2.46455026305218,-0.10571,-0.44233,-0.37962,0.13618,0.26958
2006-05-01,SAU,SAR,Saudi Arabia,9,3.749,2.40064017071219,-0.13646,-0.3627,-0.34193,0.0765,0.835,18467.8087333333,2.72496806061711,0.09478,-0.3173,-0.24053,0.3909,0.55421
